ticket_number,issued_date,location,ward,violation_code,violation_description,fine,ticket_queue,is_warning,registrant_type,registrant,registrant_normalized
8000009498,2025-01-08 18:06:32,337 S DEARBORN ST,04,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009499,2025-01-08 18:07:30,17 N DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009500,2025-01-08 18:08:17,101 N DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,EAN HOLDINGS LLC,EAN HOLDINGS
8000009501,2025-01-08 18:08:19,105 N DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009505,2025-01-09 07:48:09,460 W CHICAGO AVE,27,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,false,individual,,
8000009507,2025-01-09 07:48:10,460 W CHICAGO AVE,27,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Paid,false,individual,,
8000009508,2025-01-09 07:49:26,489 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,ADVANTAGE OF NAPERVILLE INC  DBA AD,ADVANTAGE OF NAPERVILLE INC DBA AD
8000009510,2025-01-09 07:51:05,183 W CHICAGO AVE,42,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Paid,false,individual,,
8000009511,2025-01-09 07:58:08,306 W CHICAGO AVE,27,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Paid,false,individual,,
8000009513,2025-01-09 08:09:55,491 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009514,2025-01-09 08:09:59,463 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009516,2025-01-09 08:10:37,315 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009517,2025-01-09 08:13:18,15 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009518,2025-01-09 08:25:21,495 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009519,2025-01-09 08:30:30,311 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,HONDA LEASE TRUST LSR,HONDA LEASE
8000009521,2025-01-09 08:40:34,6 W CHICAGO AVE,42,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Paid,false,business,WYNNDALCO ENTERPRISES LLC,WYNNDALCO ENTERPRISES
8000009522,2025-01-09 08:40:37,10 W CHICAGO AVE,42,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Paid,false,unknown,,
8000009523,2025-01-09 08:42:18,216 W CHICAGO AVE,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009524,2025-01-09 08:42:57,306 W CHICAGO AVE,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009526,2025-01-09 09:02:36,495 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,JP MORGAN CHASE NA LSR,JP MORGAN CHASE NA
8000009527,2025-01-09 09:02:38,489 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009528,2025-01-09 09:02:39,487 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009530,2025-01-09 09:04:49,183 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009531,2025-01-09 09:09:50,114 W CHICAGO AVE,02,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,false,individual,,
8000009532,2025-01-09 09:09:05,6 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009533,2025-01-09 09:09:06,6 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009534,2025-01-09 09:09:07,10 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009535,2025-01-09 09:11:50,324 W CHICAGO AVE,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009536,2025-01-09 09:11:07,212 W CHICAGO AVE,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009538,2025-01-09 10:17:28,1437 N WELLS ST,02,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Paid,false,business,CHICAGO BEVERAGE SYSTEMS,CHICAGO BEVERAGE SYSTEMS
8000009539,2025-01-09 10:17:46,1505 N WELLS ST,02,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Paid,false,business,CHICAGO BEVERAGE SYSTEMS,CHICAGO BEVERAGE SYSTEMS
8000009540,2025-01-09 10:20:12,1561 N WELLS ST,02,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,HASAN & HOSAIN INC,HASAN HOSAIN
8000009541,2025-01-09 10:22:44,169 W KINZIE ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009542,2025-01-09 10:22:46,169 W KINZIE ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009544,2025-01-09 10:31:37,1325 N DEARBORN PKWY,02,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,CLOCKWORK LIMOUSINE INC,CLOCKWORK LIMOUSINE
8000009545,2025-01-09 10:43:15,123 W KINZIE ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009546,2025-01-09 10:10:53,393 E ILLINOIS ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009547,2025-01-09 11:24:14,431 S DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009548,2025-01-09 11:24:16,431 S DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,XCL TITLING TRUST LESSOR,XCL TITLING TRUST LESSOR
8000009549,2025-01-09 11:24:25,414 S DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009550,2025-01-09 11:24:29,414 S DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009554,2025-01-09 11:26:40,77 S DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009556,2025-01-09 11:26:54,17 S DEARBORN ST,34,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Paid,false,individual,,
8000009557,2025-01-09 11:27:08,1 N DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,THE HERTZ CORPORATION,HERTZ
8000009558,2025-01-09 11:27:09,1 N DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009559,2025-01-09 11:27:19,17 N DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009560,2025-01-09 11:27:23,33 N DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009561,2025-01-09 11:27:26,33 N DEARBORN ST,34,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Paid,false,unknown,,
8000009563,2025-01-09 11:28:48,134 N DEARBORN ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009566,2025-01-09 11:37:29,65 S CLINTON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,MANOHAR CORP,MANOHAR
8000009567,2025-01-09 11:37:31,76 S CLINTON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,ALLIANCE FUNDING GROUP LSR,ALLIANCE FUNDING GROUP
8000009569,2025-01-09 11:44:08,106 S CLINTON ST,34,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Paid,false,business,UNIFIRST CORPORATION,UNIFIRST
8000009570,2025-01-09 11:47:37,513 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009571,2025-01-09 11:47:42,513 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009572,2025-01-09 11:49:08,1104 S CANAL ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009573,2025-01-09 12:08:01,60 S CLINTON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009574,2025-01-09 12:08:03,66 S CLINTON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009577,2025-01-09 12:52:05,1420 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,HONDA LEASE TRUST LSR,HONDA LEASE
8000009578,2025-01-09 12:52:09,1424 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,BASIC FINANCIAL SOLUTIONS LLC,BASIC FINANCIAL SOLUTIONS
8000009587,2025-01-09 13:00:53,1357 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009589,2025-01-09 13:01:14,1321 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009590,2025-01-09 13:01:51,1139 W TAYLOR ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009592,2025-01-09 13:02:50,1027 W TAYLOR ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009594,2025-01-09 13:05:48,1155 W TAYLOR ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009596,2025-01-09 13:06:32,1336 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,WHEELS LT LSR,WHEELS
8000009597,2025-01-09 13:07:11,1406 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009598,2025-01-09 13:07:21,1434 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009599,2025-01-09 13:07:22,1434 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009600,2025-01-09 13:07:26,1440 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009601,2025-01-09 13:07:27,1444 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009602,2025-01-09 13:21:37,1346 N WELLS ST,02,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009603,2025-01-09 13:22:17,1240 N WELLS ST,02,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009605,2025-01-09 13:24:55,1231 N WELLS ST,02,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Paid,false,business,AMAZON LOGISTICS INC,AMAZON LOGISTICS
8000009606,2025-01-09 13:26:11,1447 N WELLS ST,02,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Paid,false,business,ASSOCIATES LEASING INC,ASSOCIATES LEASING
8000009609,2025-01-09 13:31:18,20 S CLINTON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009610,2025-01-09 13:31:36,102 S CLINTON ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009611,2025-01-09 13:32:04,1553 N WELLS ST,02,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009612,2025-01-09 13:39:30,775 W JACKSON BLVD,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009613,2025-01-09 13:39:31,775 W JACKSON BLVD,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009614,2025-01-09 13:40:10,435 S DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009615,2025-01-09 13:40:17,414 S DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009617,2025-01-09 13:42:40,1 N DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009619,2025-01-09 13:42:51,33 N DEARBORN ST,34,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Paid,false,business,AMAZON LOGISTICS INC,AMAZON LOGISTICS
8000009620,2025-01-09 13:42:59,67 N DEARBORN ST,34,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Paid,false,business,JULES AND ASSOCIATES INC - LESSOR,JULES AND ASSOCIATES INC LESSOR
8000009621,2025-01-09 13:43:21,112 N DEARBORN ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009622,2025-01-09 13:43:25,116 N DEARBORN ST,42,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,false,individual,,
8000009623,2025-01-09 13:43:30,120 N DEARBORN ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009624,2025-01-09 13:43:46,124 N DEARBORN ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009625,2025-01-09 13:43:58,138 N DEARBORN ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000009626,2025-01-09 13:44:14,150 N DEARBORN ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,AMAZON LOGISTICS INC,AMAZON LOGISTICS
8000009627,2025-01-09 13:51:07,23 N CANAL ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009628,2025-01-09 13:53:35,1552 N WELLS ST,02,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009629,2025-01-09 13:53:57,1448 N WELLS ST,02,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,BN ENTERPRISES INC LSE,BN ENTERPRISES
8000009631,2025-01-09 13:55:51,1212 N WELLS ST,02,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,GELCO FLEET TRUST LSR,GELCO FLEET
8000009633,2025-01-09 13:59:10,634 N WELLS ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009636,2025-01-09 14:03:05,11 E ILLINOIS ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009641,2025-01-09 14:20:03,158 N DESPLAINES ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009642,2025-01-09 14:20:05,158 N DESPLAINES ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009644,2025-01-09 14:24:49,513 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009645,2025-01-09 14:24:57,513 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,THE HERTZ CORPORATION,HERTZ
8000009646,2025-01-09 14:26:01,1104 S CANAL ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009650,2025-01-09 14:44:50,427 S DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Dismissed,true,individual,,
8000009651,2025-01-09 14:44:53,414 S DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009652,2025-01-09 14:45:01,413 S DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009653,2025-01-09 14:46:28,111 S DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009654,2025-01-09 14:48:02,114 N DEARBORN ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009655,2025-01-09 14:48:03,118 N DEARBORN ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009656,2025-01-09 16:06:42,111 W KINZIE ST,42,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Notice,false,individual,,
8000009657,2025-01-09 16:18:36,52 E CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009658,2025-01-09 16:18:37,50 E CHICAGO AVE,42,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Paid,false,individual,,
8000009659,2025-01-09 16:18:39,42 E CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009660,2025-01-09 16:20:09,22 E CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009661,2025-01-09 16:20:19,8 E CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009662,2025-01-09 16:23:14,212 W CHICAGO AVE,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009664,2025-01-09 16:23:16,216 W CHICAGO AVE,27,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Paid,false,business,VW CREDIT LEASING LTD LSR,VW CREDIT LEASING
8000009665,2025-01-09 16:23:17,216 W CHICAGO AVE,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009666,2025-01-09 16:23:20,224 W CHICAGO AVE,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009667,2025-01-09 16:24:12,360 W CHICAGO AVE,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,HODYA EXPRESS INC LESSEE,HODYA EXPRESS INC LESSEE
8000009668,2025-01-09 16:28:08,151 W ADAMS ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,STARS LIMO INC,STARS LIMO
8000009669,2025-01-09 16:28:20,151 W ADAMS ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009670,2025-01-09 16:29:00,316 W ADAMS ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009671,2025-01-09 16:33:09,555 W WASHINGTON BLVD,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009672,2025-01-09 16:34:38,401 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009674,2025-01-09 16:36:42,467 W JACKSON BLVD,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009675,2025-01-09 16:36:48,443 W JACKSON BLVD,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009676,2025-01-09 16:38:15,19 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,HONDA LEASE TRUST LSR,HONDA LEASE
8000009677,2025-01-09 16:38:16,19 W CHICAGO AVE,42,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,false,individual,,
8000009678,2025-01-09 16:38:21,343 W JACKSON BLVD,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009679,2025-01-09 16:39:25,150 W JACKSON BLVD,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009680,2025-01-09 16:43:43,409 S DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009681,2025-01-09 16:47:21,112 N DEARBORN ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009682,2025-01-09 17:17:43,1344 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,FEDERAL EXPRESS CORPORATION,FEDERAL EXPRESS
8000009684,2025-01-09 17:18:14,1438 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009685,2025-01-09 17:18:16,1442 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,FEDERAL EXPRESS,FEDERAL EXPRESS
8000009686,2025-01-09 17:20:17,1437 W TAYLOR ST,28,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009687,2025-01-09 17:22:43,1139 W TAYLOR ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009689,2025-01-09 17:24:32,46 E CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009690,2025-01-09 17:24:33,42 E CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009691,2025-01-09 17:24:47,18 E CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009692,2025-01-09 17:27:05,50 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009693,2025-01-09 17:27:58,112 W CHICAGO AVE,02,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009697,2025-01-09 17:37:29,415 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009698,2025-01-09 17:38:21,219 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009699,2025-01-09 17:39:28,414 S DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009700,2025-01-09 17:40:51,19 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009701,2025-01-09 17:40:53,15 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009702,2025-01-09 17:40:55,131 S DEARBORN ST,34,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Paid,false,individual,,
8000009703,2025-01-09 17:41:43,21 E CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009705,2025-01-09 17:44:45,62 E CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009709,2025-01-09 17:45:23,30 E CHICAGO AVE,42,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,false,individual,,
8000009710,2025-01-09 17:45:24,24 E CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,PV HOLDING CORP,PV HOLDING
8000009711,2025-01-09 17:45:36,10 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009713,2025-01-09 17:47:09,112 W CHICAGO AVE,02,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009714,2025-01-09 17:47:10,114 W CHICAGO AVE,02,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009715,2025-01-09 17:59:10,149 W KINZIE ST,42,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Notice,false,business,FEDERAL EXPRESS CORPORATION,FEDERAL EXPRESS
8000009716,2025-01-09 17:59:23,125 W KINZIE ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009717,2025-01-09 18:10:32,106 N DEARBORN ST,42,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Paid,false,individual,,
8000009718,2025-01-09 18:17:33,158 W ADAMS ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,AMERICAN PREMIUM LEASING INC LESSOR,AMERICAN PREMIUM LEASING INC LESSOR
8000009720,2025-01-09 18:17:57,172 W ADAMS ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009721,2025-01-09 18:17:58,180 W ADAMS ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009722,2025-01-09 18:21:49,123 W KINZIE ST,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009723,2025-01-09 18:25:01,9 S DEARBORN ST,34,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009725,2025-01-10 07:23:23,470 W CHICAGO AVE,27,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,false,individual,,
8000009726,2025-01-10 07:23:48,491 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009727,2025-01-10 07:23:45,495 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009728,2025-01-10 07:28:08,21 E CHICAGO AVE,42,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,false,individual,,
8000009729,2025-01-10 07:32:15,15 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009730,2025-01-10 07:33:16,45 E CHICAGO AVE,02,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,ROLLING FRITO LAY SALES LP,ROLLING FRITO LAY SALES
8000009731,2025-01-10 07:36:14,8 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009733,2025-01-10 07:38:12,310 W CHICAGO AVE,27,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,TAKE YOU THERE TRANSPORTATION,TAKE YOU THERE TRANSPORTATION
8000009734,2025-01-10 07:40:04,331 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009735,2025-01-10 07:46:55,15 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,business,ARI FLEET LT-LSR,ARI FLEET
8000009736,2025-01-10 07:48:27,12 E CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
8000009737,2025-01-10 07:49:12,10 W CHICAGO AVE,42,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,true,individual,,
